Team of Rivals: The Political Genius of Abraham Lincoln, 4.29, 112115
Kürk Mantolu Madonna, 4.48, 23420
The Indian in the Cupboard (The Indian in the Cupboard #1), 3.89, 83700
The Statistical Probability of Love at First Sight, 3.79, 97761
The Lost Colony (Artemis Fowl #5), 4.01, 115914
The Sorcerer in the North (Ranger's Apprentice #5), 4.25, 47133
Spellbound in His Arms (The Greek Isles Series #1), 4.05, 311
The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society #2), 4.20, 34932
The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy #1-3; Legend of Drizzt #1-3), 4.33, 22636
A Million Suns (Across the Universe #2), 4.04, 46487
Tortilla Flat, 3.82, 35440
The Passion, 4.12, 15277
Harold and the Purple Crayon, 4.24, 110951
Tell the Wolves I'm Home, 4.04, 99274
The Goddess Test (Goddess Test #1), 3.82, 47846
A Memory of Light (Wheel of Time #14), 4.50, 79117
تراب الماس, 4.08, 46233
Hate List, 4.03, 45146
Apollyon (Covenant #4), 4.40, 35145
Fullmetal Alchemist Vol. 1 (Fullmetal Alchemist #1), 4.49, 96813
Utopia, 3.50, 45927
Underworld, 3.92, 22814
Embrace (The Violet Eden Chapters #1), 4.01, 23276
Dreamless (Starcrossed #2), 4.20, 34538
Bet Me, 3.94, 75104
Dreamcatcher, 3.59, 125894
Magyk (Septimus Heap #1), 3.80, 92815
Less Than Zero, 3.58, 52383
The Oresteia  (Ορέστεια #1-3), 3.99, 29126
Lost Horizon, 3.90, 13429
Playing for Keeps (Neighbor from Hell #1), 4.08, 92932
Guess How Much I Love You, 4.36, 109540
13 Little Blue Envelopes (Little Blue Envelope #1), 3.65, 71551
The Fifth Elephant (Discworld #24; City Watch #5), 4.24, 48259
The V Girl, 4.02, 4143
Fierce Invalids Home from Hot Climates, 4.02, 23949
Furies of Calderon (Codex Alera #1), 4.12, 76727
A Visit from the Goon Squad, 3.64, 143458
Towers of Midnight (Wheel of Time #13), 4.42, 100641
Attachments, 3.94, 125098
Pollyanna (Pollyanna #1), 3.95, 63229
Rubaiyat of Omar Khayyam, 4.18, 14207
The Sweetness at the Bottom of the Pie (Flavia de Luce #1), 3.81, 111803
Rosemary's Baby (Rosemary's Baby #1), 3.97, 86723
The Holy Bible: New American Standard Version NASB, 4.56, 3956
Taking Chances (Taking Chances #1), 3.87, 42931
Tara Road, 3.88, 64203
Suite Française, 3.82, 50923
The Winter Sea (Slains #1), 4.07, 48894
Rooftops of Tehran, 4.03, 5888
A Court of Wings and Ruin (A Court of Thorns and Roses #3), 4.53, 86083
Found (The Missing #1), 3.98, 33561
As a Man Thinketh, 4.29, 37244
Same Kind of Different as Me: a modern-day slave an international art dealer and the unlikely woman who bound them togethe, 4.22, 60734
Wonder, 4.44, 419190
Midnight Awakening (Midnight Breed #3), 4.25, 37106
The Killing Dance (Anita Blake Vampire Hunter #6), 4.12, 60832
Going Too Far, 3.93, 36325
The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams  Reaching Your Destiny, 3.78, 68625
The Eternity Code (Artemis Fowl #3), 4.04, 103706
Musashi, 4.43, 12144
Keys to the Demon Prison (Fablehaven #5), 4.42, 61599
The Longest Ride, 4.14, 91321
First Test (Protector of the Small #1), 4.24, 43566
The Bone People, 4.06, 16651
Fruzzle's Mystery Talent: A Bed Time Fantasy Story for Children ages 3-10, 4.54, 67
Oranges Are Not the Only Fruit, 3.75, 41729
The Love Song of J. Alfred Prufrock and Other Poems, 4.32, 16665
Written in Red (The Others #1), 4.29, 35570
Travesuras de la niña mala, 4.04, 19919
Defending Jacob, 3.97, 207697
The Dark Is Rising Sequence  (The Dark Is Rising #1-5), 4.29, 13437
Just Kids, 4.14, 123521
Immortality, 4.12, 23877
Radiant Shadows (Wicked Lovely #4), 3.97, 34874
Have a Little Faith: a True Story, 4.16, 64215
Hourglass (Evernight #3), 3.79, 41077
The Best of Me, 3.90, 120743
Arch of Triumph: A Novel of a Man Without a Country, 4.40, 13892
Roadside Picnic, 4.21, 26480
Milk and Honey, 4.23, 108295
The Moses Expedition (Father Anthony Fowler #2), 3.68, 1887
When Nietzsche Wept, 4.26, 26950
Kiss of Crimson (Midnight Breed #2), 4.17, 35361
Song Bird: Matters of the Heart, 4.68, 37
The Arctic Incident (Artemis Fowl #2), 3.95, 116539
The Discovery of Heaven, 4.17, 9527
Kristin Lavransdatter (Kristin Lavransdatter #1-3), 4.28, 6262
The Ersatz Elevator (A Series of Unfortunate Events #6), 4.01, 99177
Desert Solitaire, 4.22, 30534
The Meat Market (Jonathan Harkon Adventures #1), 3.70, 385
Le Morte d'Arthur: King Arthur and the Legends of the Round Table, 3.92, 30267
Midnight (The Vampire Diaries: The Return #3), 3.79, 23197
Thief of Time (Discworld #26; Death #5), 4.25, 48980
Sundays at Tiffany's, 3.75, 59352
Virals (Virals #1), 3.94, 32732
My Side of the Mountain (Mountain #1), 4.03, 51767
Silver Shadows (Bloodlines #5), 4.36, 43692
The Gift of the Magi, 4.07, 71473
The Woman in the Dunes, 3.91, 14548
Hotel on the Corner of Bitter and Sweet, 3.99, 216509
November 9, 4.41, 63874
Memories of Ice (The Malazan Book of the Fallen #3), 4.39, 34489
Island, 3.87, 17283
River Secrets (The Books of Bayern #3), 4.03, 29656
The Immortals of Meluha (Shiva Trilogy #1), 4.01, 73353
Archangel's Kiss (Guild Hunter #2), 4.24, 40607
Post Office, really liked it 4.00, 70485
V., 3.97, 16389
Mostly Harmless (Hitchhiker's Guide to the Galaxy #5), 3.96, 85423
Feed (Newsflesh Trilogy #1), 3.86, 43002
Raised by Wolves (Raised by Wolves #1), 3.94, 25842
Death Comes for the Archbishop, 3.88, 23556
The Bookseller of Kabul, 3.76, 34614
Prey, 3.73, 138876
Froi of the Exiles (Lumatere Chronicles #2), 4.30, 14587
Travels with Charley: In Search of America, 4.07, 53431
The 13½ Lives of Captain Bluebear (Zamonia #1), 4.20, 14009
Confessions of an Ugly Stepsister, 3.52, 52821
The Four Agreements: A Practical Guide to Personal Freedom, 4.12, 117152
Vicious (Villains #1), 4.26, 31000
The Raw Shark Texts, 3.87, 14052
Gregor the Overlander (Underland Chronicles #1), 3.99, 74463
Wolves of the Calla (The Dark Tower #5), 4.18, 115625
Crashing Down to Earth (Crashing Down to Earth #1), 4.33, 86
The Time Keeper, 3.84, 82204
The Analyst, 4.12, 21991
Marina, 3.99, 26264
The Forsyte Saga (The Forsyte Chronicles #1-3), 4.15, 16364
Doctor Sleep, 4.10, 120699
The Maze of Bones  (The 39 Clues #1), 3.83, 63569
Pleasure Unbound (Demonica #1), 4.07, 43662
Bitterblue (Graceling Realm #3), 4.01, 82133
The Two Princesses of Bamarre, 4.03, 59064
The Wrath and the Dawn (The Wrath and the Dawn #1), 4.18, 70501
My Man Jeeves (Jeeves #1), 4.13, 27641
The Tao of Pooh, 4.01, 79634
The Solitude of Prime Numbers, 3.58, 36135
Ship of Destiny (Liveship Traders #3), 4.21, 40526
A Darker Shade of Magic (Shades of Magic #1), 4.07, 83935
Feet of Clay (Discworld #19; City Watch #3), 4.26, 55013
Death in Venice, 3.74, 24193
NOS4A2, 4.06, 62622
Deliverance, 3.86, 26004
Love Unscripted (Love #1), 4.04, 62845
My Wolf's Bane (Shapes of Autumn #1), 3.79, 938
Pilgrim at Tinker Creek, 4.11, 17424
The Hidden Oracle (The Trials of Apollo #1), 4.31, 58076
Rule (Marked Men #1), 4.15, 84928
Seraphina (Seraphina #1), 3.98, 61694
Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10, 4.34, 60298
Believing Christ: The Parable of the Bicycle and Other Good News, 4.51, 13483
South of the Border West of the Sun, 3.87, 62324
Illusions (Wings #3), 4.12, 28086
Winter of the World (The Century Trilogy #2), 4.30, 91830
Warbreaker (Warbreaker #1), 4.22, 68834
Daddy-Long-Legs (Daddy-Long-Legs #1), 4.09, 29855
The Mysterious Affair at Styles (Hercule Poirot #1), 3.98, 159200
White Hot Kiss (The Dark Elements #1), 4.27, 32651
The Player of Games (Culture #2), 4.26, 44407
Lincoln, 4.19, 7185
Einstein's Dreams, 4.08, 25009
Beneath This Man (This Man #2), 4.30, 75500
Secrets of the Realm, 3.95, 447
The Second Sex, 4.10, 21812
The Secret Keeper, 4.13, 104189
Special Topics in Calamity Physics, 3.70, 34813
The Absolute Sandman Volume One, 4.65, 13996
Fifth Business (The Deptford Trilogy #1), 4.04, 13875
Ten Tiny Breaths (Ten Tiny Breaths #1), 4.15, 61212
Magic's Pawn (Valdemar: Last Herald-Mage #1), 4.21, 20871
Tail of the Devil  (Mathias Drvar #1), 4.08, 200
UnWholly (Unwind #2), 4.25, 38514
A Wild Sheep Chase (The Rat #3), 3.94, 65666
Demon from the Dark (Immortals After Dark #10), 4.47, 37139
Angels in America Part One: Millennium Approaches, 4.27, 17237
The Kiss of Deception (The Remnant Chronicles #1), 4.06, 54512
Tiger's Destiny (The Tiger Saga #4), 4.41, 19785
Blankets, 4.06, 73954
Homeland (Forgotten Realms: The Dark Elf Trilogy #1; Legend of Drizzt #1), 4.27, 55672
Light (Gone #6), 4.39, 27174
The Nanny Diaries (Nanny #1), 3.40, 331336
Nevermore (Maximum Ride #8), 3.88, 30361
The Laughing Corpse (Anita Blake Vampire Hunter #2), 4.11, 70390
Lover Reborn (Black Dagger Brotherhood #10), 4.35, 65203
My Blood Approves (My Blood Approves #1), 3.83, 26949
The Sheltering Sky, 3.92, 20344
The Baron in the Trees, 4.06, 19684
Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever #1), 3.72, 35896
The Black Obelisk, 4.34, 7368
Lover at Last (Black Dagger Brotherhood #11), 4.30, 52957
Americanah, 4.27, 143870
Night Embrace (Dark-Hunter #2), 4.25, 48768
The Last Kingdom (The Saxon Stories #1), 4.23, 49026
The Rise of Mallory (Everville #3), 4.32, 121
A Fistful of Charms (The Hollows #4), 4.28, 47120
Temple of the Winds (Sword of Truth #4), 4.03, 64015
Carry On, 4.19, 96031
An Ember in the Ashes (An Ember in the Ashes #1), 4.32, 101657
Keeper of the Lost Cities (Keeper of the Lost Cities #1), 4.46, 10050
The Tortilla Curtain, 3.64, 23052
Enclave (Razorland #1), 3.92, 59046
Pygmalion, 3.90, 76753
Columbine, 4.26, 50379
Beautiful Redemption (Caster Chronicles #4), 3.94, 57017
The Black Prism (Lightbringer #1), 4.24, 68664
Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore #1), 3.75, 132148
Blood And Gold (The Vampire Chronicles #8), 3.88, 29064
War Horse (War Horse #1), 4.13, 32609
The Black Dagger Brotherhood: An Insider's Guide, 4.32, 27541
Dragon Slippers (Dragon Slippers #1), 4.23, 22958
Driven (Driven #1), 4.31, 45817
Lies My Teacher Told Me, 3.96, 41981
Sweet Peril (Sweet #2), 4.27, 40601
John Dies at the End (John Dies at the End #1), 3.91, 46807
The House at Pooh Corner and Now We Are Six, 4.25, 600
Hannibal (Hannibal Lecter #3), 3.73, 65201
Ronia the Robber's Daughter, 4.28, 18782
Wolfsbane (Nightshade #2; Nightshade World #5), 4.11, 43388
The Bridge of San Luis Rey, 3.80, 24463
Alcoholics Anonymous, 4.43, 6208
The Portable Dorothy Parker, 4.34, 10230
Never Never (Never Never #1), 4.12, 57756
Aztec (Aztec #1), 4.19, 13870
Life... Love... Kumbh..., 4.15, 158
Bloodrose (Nightshade #3; Nightshade World #6), 4.06, 25310
Слънце недосегаемо, 4.13, 102
Little Big, 3.85, 8458
Death in Venice and Other Tales, 3.87, 16358
The Exiled Queen (Seven Realms #2), 4.34, 36655
The Strain (The Strain Trilogy #1), 3.78, 68959
Keeping the Moon, 3.86, 54847
Uprooted, 4.12, 83667
Dreams of Gods & Monsters (Daughter of Smoke & Bone #3), 4.23, 59476
The Hollow (The Hollow #1), 3.75, 18611
Narcissus in Chains (Anita Blake Vampire Hunter #10), 3.89, 50009
The Golden Notebook, 3.75, 15744
Rainbow Six (Jack Ryan Universe #10), 4.07, 39038
Green Rider (Green Rider #1), 4.09, 26279
Stray (Shifters #1), 3.79, 30904
Sex in the Title: A Comedy about Dating Sex and Romance in NYC, 3.44, 776
Heart-Shaped Box, 3.82, 77283
Gabriel's Redemption (Gabriel's Inferno #3), 4.22, 31993
Kiss an Angel, 4.21, 36331
Time Enough for Love, 3.96, 27897
The Retribution of Mara Dyer (Mara Dyer #3), 4.13, 39702
The Raven King (The Raven Cycle #4), 4.31, 51336
Bloody Bones (Anita Blake Vampire Hunter #5), 4.10, 62465
Simon vs. the Homo Sapiens Agenda, 4.26, 70911
Princess: A True Story of Life Behind the Veil in Saudi Arabia, really liked it 4.00, 24712
If You Could See Me Now, 3.84, 33260
The Chrysalids, 3.92, 34114
Eternal Kiss of Darkness (Night Huntress World #2), 4.22, 35464
Going Bovine, 3.65, 27774
Calvin and Hobbes, 4.61, 121386
Wide Sargasso Sea, 3.57, 46811
The Lost World (Professor Challenger #1), 3.92, 45615
All I Really Need to Know I Learned in Kindergarten, 4.03, 17442
Eona: The Last Dragoneye (Eon #2), 4.12, 32169
Succubus on Top (Georgina Kincaid #2), 4.07, 26968
Pale Blue Dot: A Vision of the Human Future in Space, 4.32, 21430
Pinocchio, 3.86, 57340
Danny the Champion of the World, 4.07, 46353
Into the Wilderness (Wilderness #1), 4.10, 28668
Infinity (Chronicles of Nick #1), 4.04, 34941
Snow, 3.55, 31221
An Elephant Is On My House: And Other Poems, 4.50, 111
Cloudstreet, 3.97, 15303
A Thousand Acres, 3.79, 50275
Circle of Friends, really liked it 4.00, 49214
Tipping the Velvet, really liked it 4.00, 46758
Evil Among Us (Species Intervention #6609 #5), 4.47, 253
Twice Bitten (Chicagoland Vampires #3), 4.22, 41395
Everlost (Skinjacker #1), 3.94, 26311
The Bonesetter's Daughter, 3.98, 106245
The Storyteller, 4.10, 6502
Many Lives Many Masters: The True Story of a Prominent Psychiatrist His Young Patient and the Past Life Therapy That Changed Both Their Lives, 4.16, 26648
King Rat (Asian Saga #4), 4.10, 27926
Abarat (Abarat #1), 4.08, 22784
Walden & Civil Disobedience, 3.96, 29739
Kiss of Death (The Morganville Vampires #8), 4.22, 35682
Skinny Legs and All, 4.04, 36873
Tell Me Your Dreams, 3.93, 37661
The Bone Season (The Bone Season #1), 3.75, 43834
The Lions of Al-Rassan, 4.27, 15884
In a Sunburned Country, 4.05, 68862
The Myth of Sisyphus and Other Essays, 4.19, 31854
God Emperor of Dune (Dune Chronicles #4), 3.81, 53022
Shades of Grey, 4.14, 27420
Horns, 3.92, 79177
Collected Poems 1909-1962, 4.29, 17949
Little Bee, 3.70, 200842
Magic Slays (Kate Daniels #5), 4.43, 49920
Out of the Dust, 3.73, 57226
Fever 1793, 3.90, 85508
No Rest for the Wicked (Immortals After Dark #3), 4.30, 45490
درخت زیبای من, 4.37, 16050
The Sorceress (The Secrets of the Immortal Nicholas Flamel #3), 4.10, 64164
Partials (Partials Sequence #1), 3.94, 45853
The Winter King (The Warlord Chronicles #1), 4.27, 28318
The Body Farm (Kay Scarpetta #5), 4.04, 55238
Thief (Love Me with Lies #3), 4.39, 29478
We'll Always Have Summer (Summer #3), 4.17, 72936
Slated (Slated #1), 4.06, 20412
All Creatures Great and Small & All Things Bright and Beautiful, 4.23, 10295
The Bane Chronicles, 4.20, 44391
March, 3.74, 46698
Is Everyone Hanging Out Without Me?, 3.84, 322470
Written in My Own Heart's Blood (Outlander #8), 4.50, 65705
The Grapes of Wrath, 3.93, 568424
The Man Who Was Thursday: A Nightmare, 3.85, 23714
Gone Girl, 4.04, 1675133
The Other Side of Midnight (Midnight #1), 3.89, 37414
Flat-Out Love (Flat-Out Love #1), 4.01, 52684
UnEnchanted (An Unfortunate Fairy Tale #1), 3.89, 36395
Ghost Town (The Morganville Vampires #9), 4.27, 33714
يوتوبيا, 3.90, 33232
A Princess of Mars (Barsoom #1), 3.80, 43677
The Day Jesus Rode Into Croydon, 3.54, 191
The Curse of Chalion (World of the Five Gods #1), 4.16, 24844
The Amazing Maurice and His Educated Rodents (Discworld #28), 4.04, 30236
Fire and Ice (Warriors #2), 4.36, 34057
The Truth (Discworld #25; Industrial Revolution #2), 4.25, 43691
Blood in the Skies (The Hellfire Chronicles #1), 3.61, 209
The Mote in God's Eye, 4.06, 52952
Forever Amber, 3.98, 14840
The Trial and Death of Socrates, 4.05, 26162
Totto-chan: The Little Girl at the Window, 4.30, 17066
Mack (The King Trilogy #4), 4.31, 1008
The Chronicle of Sapta Sindhu, 4.09, 122
P.S. I Still Love You (To All the Boys I've Loved Before #2), 4.17, 73150
The Merchant of Death (Pendragon #1), 3.93, 40946
The Beautiful and Damned, 3.75, 34694
Finding Cinderella (Hopeless #2.5), 4.29, 50488
Children of the Mind (Ender's Saga #4), 3.74, 83011
Fallen Crest High (Fallen Crest High #1), 4.12, 38957
Falling Kingdoms (Falling Kingdoms #1), 3.83, 37922
Darkly Dreaming Dexter (Dexter #1), 3.90, 161499
My Name Is Memory, 3.70, 27046
Let It Snow: Three Holiday Romances, 3.84, 78950
Burnt Offerings (Anita Blake Vampire Hunter #7), 4.07, 57974
After (After #1), 3.74, 40518
Black Dagger Brotherhood: Boxed Set #1-6, 4.69, 7949
The Black Stallion (The Black Stallion #1), 4.18, 63383
Out, 3.93, 17535
The Lost World, 3.73, 94956
Siege and Storm (Grisha Verse #2), 4.08, 94712
The Robe, 4.20, 19893
The Mysterious Benedict Society and the Prisoner's Dilemma (The Mysterious Benedict Society #3), 4.28, 27312
பொன்னியின் செல்வன் [Ponniyin Selvan], 4.70, 5241
Dorothy Must Die (Dorothy Must Die #1), 3.84, 51209
A Tale for the Time Being, 3.98, 61615
Isla and the Happily Ever After (Anna and the French Kiss #3), 4.09, 80457
Of Love and Other Demons, 3.98, 42175
A Series of Unfortunate Events Box: The Complete Wreck (Books 1-13), 4.28, 12155
The Fan Man, 4.09, 1096
Heart of a Dog, 4.14, 27028
Devil May Cry (Dark-Hunter #11), 4.32, 32968
Fool's Errand (Tawny Man #1), 4.29, 58424
Factotum, 3.96, 41710
Earth Abides, 3.96, 19582
Ada or Ardor: A Family Chronicle, 4.15, 7804
The Woman in Black, 3.68, 34960
Fool, 3.96, 44629
Jessica's Guide to Dating on the Dark Side (Jessica #1), 3.84, 35980
White Witch Black Curse (The Hollows #7), 4.35, 42025
The Complete Fairy Tales, 4.33, 10128
Destroy Me (Shatter Me #1.5), 4.27, 50275
Gorky Park (Arkady Renko #1), 4.04, 49245
The Gods Themselves, 4.08, 40914
Remember Me?, 3.77, 186733
Heir to the Empire (Star Wars: The Thrawn Trilogy #1), 4.12, 55720
Wolf Brother (Chronicles of Ancient Darkness #1), 4.15, 18528
Bel-Ami, 3.82, 21416
The Lord God Made Them All, 4.39, 17035
Confess, 4.24, 91156
Mrs. Mike (Mrs. Mike #1), 4.13, 14705
Night School (Night School #1), 4.03, 13065
Blood Song (Raven's Shadow #1), 4.46, 53724
Rebecca, 4.21, 338258
Dead Beat (The Dresden Files #7), 4.43, 86103
Once Burned (Night Prince #1), 4.24, 48943
The Feast of the Goat, 4.22, 17626
Mark of the Lion Trilogy, 4.76, 9691
Titus Groan (Gormenghast #1), 3.91, 12132
The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution, 4.13, 18022
Pride and Prejudice and Zombies (Pride and Prejudice and Zombies #1), 3.28, 112335
A House Without Windows, 3.69, 476
Erak's Ransom (Ranger's Apprentice #7), 4.31, 40476
Austenland (Austenland #1), 3.54, 72363
The Witch Of Portobello, 3.52, 59384
Boy Meets Boy, 3.85, 52549
Independent People, 4.18, 6461
Tricks (Tricks #1), 4.29, 29846
North of Beautiful, 3.92, 33240
These Broken Stars (Starbound #1), 3.93, 49530
The Castle, 3.97, 32488
The Audacity of Hope: Thoughts on Reclaiming the American Dream, 3.70, 115861
Use of Weapons (Culture #3), 4.18, 30143
Revolution, 4.02, 25142
White Nights, 4.05, 25093
Einstein: His Life and Universe, 4.08, 77222
The Watsons Go to Birmingham - 1963, 3.95, 47715
Saving CeeCee Honeycutt, 3.92, 67823
The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury, 4.64, 98184
The Lying Game (The Lying Game #1), 3.96, 34890
Fun Home: A Family Tragicomic, 4.11, 87667
Sempre (Sempre #1), 4.20, 24053
Emily of New Moon (Emily #1), 4.09, 35641
The Complete Stories, 4.35, 20857
The Siege of Macindaw (Ranger's Apprentice #6), 4.33, 43109
The Archived (The Archived #1), 4.02, 18660
The Slippery Slope (A Series of Unfortunate Events #10), really liked it 4.00, 86331
The Swiss Family Robinson, 3.92, 85808
The Bloody Chamber and Other Stories, 4.02, 26311
The Secret Hour (Midnighters #1), 3.81, 26311
Twisted Perfection (Rosemary Beach #5; Perfection #1), 4.25, 60318
The Austere Academy (A Series of Unfortunate Events #5), 3.97, 106041
Losing It (Losing It #1), 3.76, 92362
الأسود يليق بك, 3.71, 53159
Lectures on Faith, 4.49, 4936
The Lover, 3.75, 25788
The Guns of August, 4.18, 39480
The Rising (Blue River Chronicles #1), 3.64, 44
The Body, 4.26, 25987
Ordeal, 3.96, 112
A Song of Ice and Fire (A Song of Ice and Fire #1-4), 4.63, 39810
Last Argument of Kings (The First Law #3), 4.27, 75906
